"milieu","taille","pauvre","sexecm","agecm","diplômcm","cmanalphabe","cmalphabe","cm_prim","cm_coll","cm_secon","cm_univ","occup_cm","emcm","cscm","typlog","nbpiece","stocp","deptot","region","coeffmen","ident","trmo","deppc"
1,10,2,1,43,3125,0,0,1,0,0,0,1,1,0,3,3,1,52372,8,1124.5,2663,0,5237.2001953125
1,5,2,1,35,NA,0,1,0,0,0,0,1,1,0,3,2,1,48659,8,977.599975585938,2664,0,9731.7998046875
1,7,2,0,47,1110,1,0,0,0,0,0,0,0,0,3,3,1,35799,8,1225.90002441406,2665,0,5114.14306640625
1,2,2,1,65,NA,1,0,0,0,0,0,1,1,0,8,1,1,119450,8,1124.5,2666,0,59725
1,4,2,1,27,NA,1,0,0,0,0,0,1,1,0,3,1,7,29144,8,729.299987792969,2667,0,7286
1,5,2,1,47,1120,0,1,0,0,0,0,1,1,0,3,2,1,19577,8,729.299987792969,2668,0,3915.39990234375
1,5,2,0,41,NA,1,0,0,0,0,0,0,1,0,3,2,3,37905,8,854.099975585938,2669,0,7581
1,9,2,1,52,NA,1,0,0,0,0,0,1,1,0,3,3,1,42071,8,1027,2670,0,4674.5556640625
1,13,2,1,48,NA,0,1,0,0,0,0,1,1,0,3,3,1,58938,8,1184.30004882812,2671,0,4533.6923828125
1,6,2,1,52,NA,0,1,0,0,0,0,1,0,0,3,2,1,37536,8,1027,2672,0,6256
1,7,2,1,49,NA,0,1,0,0,0,0,1,1,0,3,2,1,70185,8,1027,2673,0,10026.4287109375
1,12,2,1,42,1120,0,1,0,0,0,0,1,1,0,3,2,1,37990,8,1027,2674,0,3165.83325195312
1,5,2,0,45,NA,0,0,1,0,0,0,1,0,0,3,2,1,40009,8,1184.30004882812,2675,0,8001.7998046875
1,1,2,0,67,NA,1,0,0,0,0,0,1,0,0,3,2,1,38915,8,1184.30004882812,2676,0,38915
1,12,2,1,42,NA,1,0,0,0,0,0,1,1,0,3,2,1,19972,8,1027,2677,0,1664.33337402344
1,3,1,1,33,NA,1,0,0,0,0,0,1,1,0,5,1,1,34199,8,1215.5,2678,0,11399.6669921875
1,5,2,1,38,NA,0,1,0,0,0,0,1,1,0,3,2,1,20447,8,1027,2679,0,4089.39990234375
1,6,2,1,40,NA,1,0,0,0,0,0,1,1,0,3,2,1,33819,8,1215.5,2680,0,5636.5
1,2,2,1,49,NA,1,0,0,0,0,0,1,1,0,3,2,7,36169,8,1027,2681,0,18084.5
1,9,1,1,49,NA,1,0,0,0,0,0,1,1,0,3,2,1,58570,8,1276.59997558594,2682,0,6507.77783203125
1,6,2,1,65,NA,0,1,0,0,0,0,1,1,0,3,4,1,31148,8,1354.59997558594,2683,0,5191.33349609375
1,7,2,1,39,NA,1,0,0,0,0,0,1,1,0,3,2,1,75264,8,1276.59997558594,2684,0,10752
1,6,2,1,40,NA,1,0,0,0,0,0,1,1,0,3,2,1,25080,8,1276.59997558594,2685,0,4180
1,8,2,1,49,NA,1,0,0,0,0,0,1,1,0,3,2,1,32718,8,1276.59997558594,2686,0,4089.75
1,8,1,1,35,NA,0,1,0,0,0,0,1,1,0,3,2,1,23581,8,1244.09997558594,2687,109200,2947.625
1,5,2,1,40,NA,0,0,1,0,0,0,0,1,0,3,2,1,48058,8,1276.59997558594,2688,0,9611.599609375
1,4,2,1,38,NA,0,0,0,0,1,0,1,1,1,3,3,6,41831,8,1077.69995117188,2689,0,10457.75
1,6,2,1,39,NA,0,0,0,0,1,0,1,1,0,3,4,1,64998,8,1276.59997558594,2690,0,10833
1,5,2,1,63,NA,1,0,0,0,0,0,1,1,0,1,2,7,31992,8,1157,2691,0,6398.39990234375
1,4,2,1,42,NA,0,0,0,1,0,0,1,1,0,3,3,1,62383,8,977.599975585938,2692,0,15595.75
1,5,2,1,45,NA,1,0,0,0,0,0,1,1,0,3,2,8,52666,8,1146.59997558594,2693,0,10533.2001953125
1,7,2,1,48,NA,1,0,0,0,0,0,1,1,0,3,2,1,38687,8,1146.59997558594,2694,2600,5526.71435546875
1,7,2,1,59,1120,0,0,1,0,0,0,1,1,1,3,4,1,46519,8,1344.19995117188,2695,0,6645.5712890625
1,8,2,1,46,NA,0,0,0,0,1,0,0,1,0,3,3,1,56811,8,1146.59997558594,2696,0,7101.375
1,1,2,1,28,NA,0,0,1,0,0,0,1,0,0,3,2,7,147415,8,1565.19995117188,2697,31200,147415
1,3,2,1,35,NA,0,0,0,0,1,0,1,1,0,3,3,3,87194,8,1344.19995117188,2698,0,29064.666015625
1,8,2,1,41,NA,0,0,0,1,0,0,1,1,0,3,3,3,29492,8,1344.19995117188,2699,0,3686.5
1,7,2,1,33,NA,0,0,1,0,0,0,1,1,0,3,3,3,17667,8,1565.19995117188,2700,0,2523.85717773438
1,5,2,1,42,NA,0,0,1,0,0,0,1,1,0,3,3,3,47484,8,1146.59997558594,2701,15600,9496.7998046875
1,6,2,0,75,NA,1,0,0,0,0,0,0,1,0,3,5,1,34729,8,1565.19995117188,2702,0,5788.16650390625
1,8,2,0,38,NA,1,0,0,0,0,0,0,1,0,3,4,1,67191,8,1146.59997558594,2703,0,8398.875
1,7,2,1,52,NA,1,0,0,0,0,0,1,1,0,3,4,1,29996,8,1344.19995117188,2704,0,4285.14306640625
1,8,2,1,44,NA,1,0,0,0,0,0,1,1,0,3,4,1,35571,8,1268.80004882812,2705,0,4446.375
1,7,2,1,44,NA,1,0,0,0,0,0,1,1,0,3,3,1,31198,8,1302.59997558594,2706,0,4456.85693359375
1,11,2,0,53,NA,1,0,0,0,0,0,0,0,0,3,4,1,71556,8,1268.80004882812,2707,0,6505.0908203125
1,4,1,1,61,NA,0,1,0,0,0,0,0,1,0,2,3,1,37469,8,1268.80004882812,2708,0,9367.25
1,6,2,0,43,NA,1,0,0,0,0,0,0,0,0,2,2,1,18571,8,1302.59997558594,2709,0,3095.16674804688
1,6,2,1,37,NA,1,0,0,0,0,0,1,1,0,3,3,3,40259,8,1268.80004882812,2710,0,6709.83349609375
1,6,2,1,53,NA,0,0,0,1,0,0,0,1,1,3,3,1,58289,8,1302.59997558594,2711,0,9714.8330078125
1,3,2,1,37,NA,1,0,0,0,0,0,1,1,0,3,2,1,44575,8,1268.80004882812,2712,0,14858.3330078125
1,1,2,0,62,NA,1,0,0,0,0,0,0,0,0,3,2,1,52288,8,1268.80004882812,2713,0,52288
1,4,2,1,31,1120,1,0,0,0,0,0,1,1,0,3,1,1,47107,8,1268.80004882812,2714,0,11776.75
1,5,2,1,47,NA,0,1,0,0,0,0,1,1,0,3,3,1,18171,8,1302.59997558594,2715,0,3634.19995117188
1,3,2,1,53,1110,0,1,0,0,0,0,1,1,0,3,4,1,57738,8,1099.80004882812,2716,0,19246
1,7,2,1,43,NA,1,0,0,0,0,0,1,1,1,1,3,3,35637,8,811.200012207031,2717,0,5091
1,6,2,1,54,NA,0,0,1,0,0,0,1,1,0,3,3,1,42768,8,704.599975585938,2718,0,7128
1,6,2,1,58,NA,0,1,0,0,0,0,1,1,0,3,3,1,35498,8,704.599975585938,2719,0,5916.33349609375
1,6,2,0,43,NA,1,0,0,0,0,0,1,0,0,3,3,1,93530,8,811.200012207031,2720,0,15588.3330078125
1,5,2,1,60,NA,1,0,0,0,0,0,0,1,0,3,3,1,60659,8,833.299987792969,2721,0,12131.7998046875
1,7,2,1,55,NA,0,0,0,0,1,0,0,1,1,3,3,1,33743,8,886.599975585938,2722,0,4820.4287109375
1,6,2,1,48,NA,0,0,0,0,1,0,1,1,0,3,3,1,16708,8,886.599975585938,2723,0,2784.66674804688
1,4,2,1,40,NA,0,1,0,0,0,0,1,1,0,3,2,1,76385,8,811.200012207031,2724,0,19096.25
1,11,2,1,50,NA,0,1,0,0,0,0,1,1,0,3,2,1,63354,8,833.299987792969,2725,0,5759.45458984375
1,10,2,1,62,NA,1,0,0,0,0,0,1,1,0,3,2,3,33571,8,811.200012207031,2726,0,3357.10009765625
1,3,2,1,73,NA,1,0,0,0,0,0,0,1,0,2,3,1,40015,8,833.299987792969,2727,0,13338.3330078125
1,6,2,1,65,1110,1,0,0,0,0,0,0,0,0,3,3,1,31588,8,811.200012207031,2728,0,5264.66650390625
1,8,2,1,44,NA,0,0,1,0,0,0,1,1,0,3,1,1,35535,8,738.400024414062,2729,0,4441.875
1,5,2,1,33,NA,1,0,0,0,0,0,1,1,0,3,1,1,74362,8,738.400024414062,2730,0,14872.400390625
1,9,2,1,42,NA,0,0,1,0,0,0,1,1,0,2,2,1,43082,8,738.400024414062,2731,0,4786.888671875
1,5,2,1,65,NA,1,0,0,0,0,0,0,1,0,3,2,3,35621,8,738.400024414062,2732,0,7124.2001953125
1,4,2,1,35,1110,0,1,0,0,0,0,1,1,0,2,2,1,36028,8,867.099975585938,2733,0,9007
1,6,2,0,57,NA,1,0,0,0,0,0,0,0,0,3,3,1,57946,8,1007.5,2734,0,9657.6669921875
1,4,2,0,37,NA,0,0,1,0,0,0,1,0,0,3,2,1,67626,8,867.099975585938,2735,0,16906.5
1,6,2,1,66,NA,1,0,0,0,0,0,0,1,0,3,4,1,88181,8,738.400024414062,2736,0,14696.8330078125
1,5,1,1,73,NA,1,0,0,0,0,0,0,1,0,3,3,1,23485,8,867.099975585938,2737,0,4697
1,6,2,1,59,NA,0,1,0,0,0,0,1,1,1,3,3,1,43751,8,867.099975585938,2738,0,7291.83349609375
1,4,2,1,65,1120,1,0,0,0,0,0,0,1,0,3,3,1,33956,8,738.400024414062,2739,0,8489
1,8,2,1,65,NA,1,0,0,0,0,0,0,1,0,3,2,1,59561,8,1306.5,2740,0,7445.125
1,3,2,1,73,NA,0,1,0,0,0,0,0,1,0,3,3,1,51419,8,1114.09997558594,2741,0,17139.666015625
1,5,2,0,70,NA,1,0,0,0,0,0,0,0,0,3,2,1,54878,8,1306.5,2742,0,10975.599609375
1,7,2,1,55,NA,1,0,0,0,0,0,1,1,0,3,3,1,24954,8,1522.30004882812,2743,0,3564.85717773438
1,9,2,1,68,NA,1,0,0,0,0,0,0,1,0,3,3,1,38916,8,1114.09997558594,2744,0,4324
1,9,2,1,58,NA,1,0,0,0,0,0,1,1,0,3,2,1,88226,8,1306.5,2745,0,9802.888671875
1,5,2,1,69,NA,1,0,0,0,0,0,1,1,0,3,8,1,46288,8,1522.30004882812,2746,0,9257.599609375
1,5,2,0,34,NA,1,0,0,0,0,0,1,0,0,3,2,1,56181,8,1306.5,2747,0,11236.2001953125
1,6,1,1,91,NA,1,0,0,0,0,0,1,1,0,3,3,1,52919,8,1306.5,2748,0,8819.8330078125
1,7,2,0,42,NA,1,0,0,0,0,0,0,1,0,3,3,1,72186,8,1522.30004882812,2749,15600,10312.2861328125
1,13,2,1,46,NA,0,0,0,1,0,0,0,1,0,3,5,1,31989,8,1522.30004882812,2750,0,2460.6923828125
1,9,1,1,43,NA,1,0,0,0,0,0,1,1,0,3,5,1,45227,8,1306.5,2751,0,5025.22216796875
1,8,2,1,43,NA,0,0,1,0,0,0,1,1,0,3,3,1,106800,8,1193.40002441406,2752,0,13350
1,4,2,1,35,NA,0,0,0,1,0,0,1,1,0,3,2,3,34948,8,1036.09997558594,2753,0,8737
1,12,2,1,49,NA,0,1,0,0,0,0,1,1,1,3,4,1,23799,8,1301.30004882812,2754,0,1983.25
1,5,2,1,20,NA,0,0,0,0,0,1,0,0,0,3,3,1,83165,8,1193.40002441406,2755,0,16633
1,5,2,1,44,NA,1,0,0,0,0,0,1,1,0,3,2,1,56796,8,1193.40002441406,2756,0,11359.2001953125
1,10,2,1,29,NA,0,0,0,1,0,0,1,1,0,3,3,1,23079,8,1225.90002441406,2757,0,2307.89990234375
1,9,2,1,62,NA,0,0,1,0,0,0,1,1,0,3,4,1,67184,8,1193.40002441406,2758,0,7464.888671875
1,7,2,1,68,NA,1,0,0,0,0,0,1,1,0,3,2,1,28738,8,1193.40002441406,2759,0,4105.4287109375
1,3,2,1,68,1110,1,0,0,0,0,0,0,0,0,3,2,1,32092,8,1193.40002441406,2760,0,10697.3330078125
1,6,2,1,54,NA,1,0,0,0,0,0,1,1,0,3,2,1,23701,8,1193.40002441406,2761,0,3950.16674804688
1,6,2,1,33,NA,1,0,0,0,0,0,1,1,0,3,2,1,151493,8,1225.90002441406,2762,0,25248.833984375
1,5,2,1,29,NA,1,0,0,0,0,0,0,1,1,3,1,3,42993,8,1036.09997558594,2763,0,8598.599609375
1,2,2,1,64,NA,1,0,0,0,0,0,0,1,0,2,2,1,107787,8,1417,2764,0,53893.5
1,6,2,1,48,NA,0,1,0,0,0,0,1,1,0,2,2,3,34984,8,1417,2765,0,5830.66650390625
1,6,2,1,64,NA,1,0,0,0,0,0,1,1,0,3,2,1,45484,8,1417,2766,0,7580.66650390625
1,7,2,1,66,NA,0,1,0,0,0,0,0,1,0,3,3,1,26686,8,1640.59997558594,2767,0,3812.28564453125
1,4,2,1,34,NA,1,0,0,0,0,0,1,1,0,3,2,1,29135,8,1417,2768,0,7283.75
1,13,2,1,45,1110,0,1,0,0,0,0,1,1,0,3,4,1,79088,8,1209,2769,0,6083.6923828125
1,10,2,1,38,1110,1,0,0,0,0,0,1,1,0,3,3,1,45638,8,1209,2770,0,4563.7998046875
1,5,2,0,42,NA,1,0,0,0,0,0,1,0,0,3,2,1,94570,8,1640.59997558594,2771,0,18914
1,1,2,0,75,NA,1,0,0,0,0,0,0,0,0,3,4,1,42602,8,1209,2772,0,42602
1,7,2,1,53,NA,1,0,0,0,0,0,1,1,0,3,3,1,91140,8,1651,2773,6500,13020
1,4,1,1,31,NA,1,0,0,0,0,0,1,1,0,2,2,7,60999,8,1209,2774,0,15249.75
2,16,2,1,37,NA,0,0,1,0,0,0,1,1,1,7,5,1,56862,1,1090.69995117188,2775,2938,3553.875
2,16,2,1,59,NA,1,0,0,0,0,0,1,1,1,7,9,1,33739,1,929.5,2776,444.600006103516,2108.6875
2,5,1,1,49,NA,0,0,1,0,0,0,1,1,0,6,2,1,18787,1,1181.69995117188,2777,234,3757.39990234375
2,5,1,1,36,NA,0,0,1,0,0,0,1,1,0,7,2,1,14398,1,1359.80004882812,2778,455,2879.60009765625
2,7,2,1,34,NA,0,0,1,0,0,0,1,1,0,6,4,1,20488,1,1181.69995117188,2779,455,2926.85717773438
2,10,2,1,62,NA,1,0,0,0,0,0,1,1,0,7,5,1,57084,1,1181.69995117188,2780,32890,5708.39990234375
2,8,2,1,84,NA,1,0,0,0,0,0,0,1,0,7,6,1,58877,1,1359.80004882812,2781,0,7359.625
2,12,2,1,77,NA,1,0,0,0,0,0,1,1,0,7,8,1,40174,1,1181.69995117188,2782,0,3347.83325195312
2,4,2,1,56,NA,0,1,0,0,0,0,1,1,0,7,5,7,28063,1,1359.80004882812,2783,0,7015.75
2,8,1,1,36,NA,0,0,1,0,0,0,1,1,0,7,3,1,247392,1,1181.69995117188,2784,5220.7998046875,30924
2,9,2,1,46,NA,0,0,1,0,0,0,1,1,0,6,3,7,123554,1,1181.69995117188,2785,3582.80004882812,13728.22265625
2,4,2,1,57,NA,1,0,0,0,0,0,1,1,0,6,5,1,41668,1,1181.69995117188,2786,0,10417
2,7,2,1,61,1110,1,0,0,0,0,0,0,1,0,7,3,1,22300,1,1359.80004882812,2787,0,3185.71435546875
2,3,2,1,73,NA,1,0,0,0,0,0,0,1,1,7,6,1,21525,1,1181.69995117188,2788,94952,7175
2,4,2,1,72,NA,1,0,0,0,0,0,0,1,1,7,6,1,16491,1,1081.59997558594,2789,0,4122.75
2,7,2,1,30,1110,0,0,1,0,0,0,1,1,1,7,4,1,25981,1,933.400024414062,2790,1300,3711.57153320312
2,2,2,1,78,NA,1,0,0,0,0,0,0,1,0,7,3,1,24039,1,1081.59997558594,2791,0,12019.5
2,7,2,1,55,NA,1,0,0,0,0,0,1,1,0,7,6,1,21814,1,933.400024414062,2792,390,3116.28564453125
2,6,2,1,62,NA,0,1,0,0,0,0,0,1,0,6,5,1,40790,1,933.400024414062,2793,1625,6798.33349609375
2,6,2,1,48,NA,0,0,1,0,0,0,0,1,0,7,2,1,41260,1,796.900024414062,2794,0,6876.66650390625
2,7,2,1,45,NA,1,0,0,0,0,0,1,1,0,7,3,1,12498,1,933.400024414062,2795,33150,1785.42858886719
2,1,2,1,43,NA,0,0,1,0,0,0,1,0,0,7,2,1,31175,1,933.400024414062,2796,84500,31175
2,8,2,1,49,NA,0,0,1,0,0,0,0,1,0,5,2,1,35416,1,796.900024414062,2797,31726.5,4427
2,4,2,1,43,NA,1,0,0,0,0,0,0,1,0,7,3,1,62724,1,1081.59997558594,2798,5434,15681
2,10,2,1,50,NA,1,0,0,0,0,0,1,1,0,7,8,1,18862,1,933.400024414062,2799,11440,1886.19995117188
2,11,2,1,55,NA,1,0,0,0,0,0,0,1,0,7,5,1,29922,1,1088.09997558594,2800,650,2720.18188476562
2,6,2,1,49,1110,0,0,1,0,0,0,0,1,0,7,3,1,19250,1,1102.40002441406,2801,0,3208.33325195312
2,10,2,1,53,NA,1,0,0,0,0,0,1,1,0,7,5,1,18901,1,946.400024414062,2802,5200,1890.09997558594
2,16,2,1,73,1110,1,0,0,0,0,0,1,1,0,7,8,1,16848,1,946.400024414062,2803,1565.19995117188,1053
2,9,2,1,56,NA,1,0,0,0,0,0,1,1,0,7,7,1,20249,1,946.400024414062,2804,68952,2249.88891601562
2,10,2,1,58,NA,1,0,0,0,0,0,1,1,1,7,5,1,16817,1,807.299987792969,2805,7800,1681.69995117188
2,2,2,1,69,NA,1,0,0,0,0,0,1,1,0,7,4,1,100443,1,1102.40002441406,2806,0,50221.5
2,6,1,1,56,NA,0,0,0,1,0,0,1,1,0,7,3,1,86394,1,807.299987792969,2807,650,14399
2,4,1,1,47,NA,1,0,0,0,0,0,1,1,0,6,2,1,12573,1,946.400024414062,2808,7753.2001953125,3143.25
2,3,2,0,46,NA,1,0,0,0,0,0,0,0,0,6,2,1,82749,1,807.299987792969,2809,3718,27583
2,6,2,1,65,NA,1,0,0,0,0,0,1,1,0,7,4,1,18691,1,1102.40002441406,2810,2535,3115.16674804688
2,2,2,1,25,NA,0,0,0,1,0,0,1,0,0,7,2,1,60888,1,946.400024414062,2811,780,30444
2,6,2,1,70,NA,1,0,0,0,0,0,0,1,0,7,7,1,25741,1,946.400024414062,2812,0,4290.16650390625
2,7,2,1,54,NA,1,0,0,0,0,0,1,1,0,7,5,1,15237,1,1526.19995117188,2813,0,2176.71435546875
2,9,2,1,64,NA,1,0,0,0,0,0,1,1,0,7,6,1,23573,1,1526.19995117188,2814,17641,2619.22216796875
2,3,2,0,44,NA,1,0,0,0,0,0,1,0,0,7,4,1,57139,1,1621.09997558594,2815,4290,19046.333984375
2,9,2,1,44,NA,0,0,1,0,0,0,0,1,0,7,4,1,46873,1,1526.19995117188,2816,0,5208.111328125
2,9,2,1,57,NA,0,1,0,0,0,0,1,1,0,7,3,1,45213,1,1487.19995117188,2817,11700,5023.66650390625
2,5,2,1,39,NA,0,0,0,0,1,0,1,1,0,7,3,6,45465,1,1487.19995117188,2818,58500,9093
2,6,2,1,74,NA,1,0,0,0,0,0,0,1,0,7,6,1,46066,1,1621.09997558594,2819,2600,7677.66650390625
2,5,2,1,43,NA,0,0,1,0,0,0,1,1,0,7,4,1,64450,1,1290.90002441406,2820,0,12890
2,5,1,1,52,NA,0,0,0,1,0,0,1,1,0,7,4,1,19384,1,1290.90002441406,2821,52,3876.80004882812
2,3,2,1,33,1120,0,0,1,0,0,0,1,0,0,7,4,1,34981,1,1526.19995117188,2822,39000,11660.3330078125
2,3,2,1,45,NA,1,0,0,0,0,0,1,1,0,7,3,1,25622,1,1526.19995117188,2823,15600,8540.6669921875
2,7,2,1,49,NA,0,0,1,0,0,0,1,1,0,7,4,1,88618,1,1487.19995117188,2824,13260,12659.7138671875
2,4,2,1,48,NA,0,0,1,0,0,0,1,1,0,7,5,1,22092,1,993.200012207031,2825,14040,5523
2,6,2,1,39,NA,1,0,0,0,0,0,1,1,0,7,5,1,35970,1,993.200012207031,2826,15600,5995
2,8,2,1,81,NA,0,1,0,0,0,0,1,1,0,6,5,1,23467,1,1350.69995117188,2827,0,2933.375
2,10,2,1,56,NA,0,0,1,0,0,0,1,1,0,6,8,1,19871,1,993.200012207031,2828,0,1987.09997558594
2,5,2,0,56,NA,1,0,0,0,0,0,0,0,0,6,3,1,97887,1,1350.69995117188,2829,0,19577.400390625
2,9,2,1,50,NA,1,0,0,0,0,0,1,1,0,7,4,1,39760,1,993.200012207031,2830,1040,4417.77783203125
2,5,1,1,33,NA,1,0,0,0,0,0,1,1,0,6,2,1,61173,1,993.200012207031,2831,0,12234.599609375
2,7,2,1,58,NA,1,0,0,0,0,0,1,1,0,7,5,1,25033,1,1167.40002441406,2832,0,3576.14282226562
2,5,2,1,57,NA,0,0,1,0,0,0,1,1,0,7,2,1,34849,1,993.200012207031,2833,0,6969.7998046875
2,5,2,1,55,NA,0,1,0,0,0,0,1,1,0,6,4,1,134711,1,1167.40002441406,2834,910,26942.19921875
2,5,2,0,57,NA,1,0,0,0,0,0,0,0,0,6,5,1,21012,1,1167.40002441406,2835,455,4202.39990234375
2,5,2,1,36,NA,0,1,0,0,0,0,1,1,0,6,2,1,9667,1,993.200012207031,2836,32.5,1933.40002441406
2,2,2,1,42,NA,1,0,0,0,0,0,1,0,0,6,3,1,68253,1,1424.80004882812,2837,0,34126.5
2,6,2,1,43,NA,0,0,1,0,0,0,1,1,0,7,3,1,15751,1,1788.80004882812,2838,1040,2625.16674804688
2,6,2,1,60,NA,1,0,0,0,0,0,1,1,0,6,3,1,18625,1,1788.80004882812,2839,390,3104.16674804688
2,6,2,1,36,NA,1,0,0,0,0,0,1,1,0,6,1,1,7351,1,1641.90002441406,2840,0,1225.16662597656
2,4,2,1,33,NA,1,0,0,0,0,0,1,1,0,6,2,1,16935,1,1641.90002441406,2841,29640,4233.75
2,3,2,1,23,NA,1,0,0,0,0,0,0,1,0,6,1,1,31019,1,1641.90002441406,2842,78000,10339.6669921875
2,7,2,1,66,NA,0,0,1,0,0,0,1,1,0,6,3,1,20030,1,1641.90002441406,2843,5174,2861.42846679688
2,4,2,1,70,NA,1,0,0,0,0,0,1,1,0,6,2,1,17413,1,1641.90002441406,2844,0,4353.25
2,1,1,0,80,NA,1,0,0,0,0,0,1,0,0,6,2,1,18469,1,1684.80004882812,2845,0,18469
2,2,2,1,90,NA,1,0,0,0,0,0,0,1,0,6,3,1,24325,1,1788.80004882812,2846,741,12162.5
2,8,2,1,42,NA,0,0,0,1,0,0,1,1,0,7,4,1,44821,1,1062.09997558594,2847,0,5602.625
2,7,2,1,57,NA,1,0,0,0,0,0,0,1,0,7,5,1,32042,1,1062.09997558594,2848,234,4577.4287109375
2,7,2,0,46,NA,1,0,0,0,0,0,1,1,0,7,4,1,108957,1,1090.69995117188,2849,2600,15565.2861328125
2,9,2,1,61,NA,1,0,0,0,0,0,0,1,0,6,9,1,27336,1,1062.09997558594,2850,3185,3037.33325195312
2,8,2,1,60,NA,1,0,0,0,0,0,1,1,0,7,9,1,19905,1,1090.69995117188,2851,7800,2488.125
2,17,2,1,65,NA,1,0,0,0,0,0,1,1,0,7,9,1,163584,1,1246.69995117188,2852,351,9622.587890625
2,5,2,1,41,NA,0,0,1,0,0,0,1,1,0,7,3,1,108344,1,991.900024414062,2853,0,21668.80078125
2,5,2,0,48,NA,1,0,0,0,0,0,1,0,0,7,6,1,30040,1,1144,2854,7943,6008
2,3,2,1,40,NA,1,0,0,0,0,0,1,1,0,7,4,1,31043,1,991.900024414062,2855,0,10347.6669921875
2,5,2,1,26,NA,0,0,1,0,0,0,1,1,0,6,7,1,93406,1,1173.90002441406,2856,10400,18681.19921875
2,23,2,1,79,NA,1,0,0,0,0,0,0,1,0,7,9,1,70248,1,991.900024414062,2857,0,3054.26098632812
2,11,2,1,78,NA,1,0,0,0,0,0,0,1,0,6,8,1,16886,1,991.900024414062,2858,78,1535.09094238281
2,4,2,1,54,NA,1,0,0,0,0,0,0,1,0,6,4,1,95386,1,991.900024414062,2859,455,23846.5
2,6,2,1,78,NA,1,0,0,0,0,0,0,1,0,6,2,1,18567,1,1173.90002441406,2860,780,3094.5
2,11,2,1,63,NA,1,0,0,0,0,0,0,1,0,6,6,1,25075,1,991.900024414062,2861,0,2279.54541015625
2,6,1,1,39,NA,1,0,0,0,0,0,1,1,0,6,5,1,46530,1,1246.69995117188,2862,0,7755
2,10,2,1,57,NA,1,0,0,0,0,0,1,1,0,7,7,1,41134,1,1173.90002441406,2863,0,4113.39990234375
2,11,2,1,77,NA,1,0,0,0,0,0,1,1,0,7,9,1,33882,1,1807,2864,130,3080.18188476562
2,8,2,1,48,NA,1,0,0,0,0,0,1,1,0,6,7,1,33187,1,1807,2865,1300,4148.375
2,7,2,1,61,NA,1,0,0,0,0,0,1,1,0,7,5,1,12946,1,1562.59997558594,2866,0,1849.42858886719
2,5,1,0,36,NA,1,0,0,0,0,0,1,1,0,6,7,1,30974,1,1817.40002441406,2867,325,6194.7998046875
2,8,2,1,43,NA,1,0,0,0,0,0,1,1,0,6,7,1,33940,1,1562.59997558594,2868,0,4242.5
2,6,1,0,40,NA,1,0,0,0,0,0,1,0,0,6,6,1,41047,1,1817.40002441406,2869,11570,6841.16650390625
2,6,2,1,91,NA,1,0,0,0,0,0,0,1,0,6,4,1,31120,1,1817.40002441406,2870,0,5186.66650390625
2,7,2,1,56,NA,0,1,0,0,0,0,1,1,0,6,7,1,28303,1,1807,2871,1105,4043.28564453125
2,5,1,1,40,NA,0,0,0,0,1,0,1,1,1,6,3,1,26863,1,1817.40002441406,2872,7930,5372.60009765625
2,1,2,0,49,2110,1,0,0,0,0,0,1,0,0,6,2,1,17911,1,1817.40002441406,2873,455,17911
2,8,2,1,59,NA,0,1,0,0,0,0,1,1,0,6,5,1,87762,1,1562.59997558594,2874,2340,10970.25
2,7,2,1,41,NA,1,0,0,0,0,0,0,1,0,6,5,1,13166,1,1562.59997558594,2875,0,1880.85717773438
2,7,2,1,52,NA,0,1,0,0,0,0,1,1,0,6,9,1,197537,1,1153.09997558594,2876,1950,28219.572265625
2,8,2,1,39,NA,1,0,0,0,0,0,1,1,0,6,4,1,48317,1,1121.90002441406,2877,25350,6039.625
2,6,2,1,59,1110,1,0,0,0,0,0,1,1,0,6,5,1,96892,1,1153.09997558594,2878,4940,16148.6669921875
2,7,2,1,56,NA,1,0,0,0,0,0,1,1,0,6,6,1,27172,1,1153.09997558594,2879,12532,3881.71435546875
2,6,2,1,48,NA,0,0,0,1,0,0,1,1,0,6,4,1,25157,1,1153.09997558594,2880,19500,4192.83349609375
2,6,2,0,36,NA,1,0,0,0,0,0,1,1,0,6,3,1,34081,1,973.700012207031,2881,338,5680.16650390625
2,2,2,1,79,1110,1,0,0,0,0,0,1,1,0,6,4,1,76448,1,1121.90002441406,2882,0,38224
2,25,2,1,59,NA,1,0,0,0,0,0,0,1,0,6,9,1,29721,1,1121.90002441406,2883,65000,1188.83996582031
2,9,2,1,39,NA,1,0,0,0,0,0,1,1,0,7,4,1,39687,1,1153.09997558594,2884,8125,4409.66650390625
2,5,2,0,34,NA,1,0,0,0,0,0,1,0,0,6,4,1,44475,1,1223.30004882812,2885,156,8895
2,5,2,1,75,NA,0,1,0,0,0,0,1,1,0,6,9,1,20061,1,973.700012207031,2886,0,4012.19995117188
2,5,2,1,53,NA,1,0,0,0,0,0,1,1,1,6,3,1,44268,1,1153.09997558594,2887,325,8853.599609375
2,18,2,1,34,NA,0,0,1,0,0,0,1,1,1,6,8,1,44744,1,902.200012207031,2888,1534,2485.77783203125
2,16,2,0,78,NA,1,0,0,0,0,0,0,0,0,6,9,1,39908,1,902.200012207031,2889,195,2494.25
